date,symbol,dt_last_refreshed,timezone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,volatility_ratio,intraday_volatility_pct,volume_change_pct,moving_avg_7d,moving_avg_30d
2012-02-17,VXX,2026-05-08,US/Eastern,26.36,29.21,25.72,26.6,193819200,0.23,0.89,-4.58,-72.78,3.49,0.13,13.24,44.85,28.03,38.15
2012-02-24,VXX,2026-05-08,US/Eastern,26.24,26.95,23.63,25.05,143494400,-1.19,-4.54,-5.81,-74.36,3.32,0.13,12.65,-25.96,27.07,38.2
2012-03-02,VXX,2026-05-08,US/Eastern,25.94,26.06,23.88,24.28,165724800,-1.66,-6.41,-3.09,-75.15,2.18,0.09,8.4,15.49,26.04,38.0
2012-03-09,VXX,2026-05-08,US/Eastern,24.42,26.25,22.84,23.34,177152000,-1.07,-4.4,-3.86,-76.11,3.41,0.15,13.97,6.9,25.31,37.64
2012-03-16,VXX,2026-05-08,US/Eastern,23.01,23.07,21.02,21.56,219464000,-1.45,-6.31,-7.64,-77.94,2.05,0.1,8.91,23.88,24.67,36.94
2012-03-23,VXX,2026-05-08,US/Eastern,21.43,21.51,17.22,17.3,294361600,-4.13,-19.27,-19.75,-82.29,4.29,0.25,20.02,34.13,23.71,36.15
2012-03-30,VXX,2026-05-08,US/Eastern,16.63,18.85,15.57,16.78,278289600,0.15,0.9,-3.0,-82.82,3.28,0.2,19.72,-5.46,22.13,35.33
2012-04-05,VXX,2026-05-08,US/Eastern,16.9,18.35,16.19,17.86,173683200,0.96,5.68,6.43,-81.72,2.16,0.12,12.78,-37.59,20.88,34.39
2012-04-13,VXX,2026-05-08,US/Eastern,18.93,20.55,18.2,19.29,274710400,0.36,1.9,8.01,-80.26,2.35,0.12,12.41,58.17,20.06,33.65
2012-04-20,VXX,2026-05-08,US/Eastern,18.6,19.63,17.57,17.77,232452800,-0.83,-4.46,-7.88,-81.81,2.06,0.12,11.08,-15.38,19.13,32.57
2012-04-27,VXX,2026-05-08,US/Eastern,18.67,19.03,16.05,16.19,197886400,-2.48,-13.28,-8.89,-83.43,2.98,0.18,15.96,-14.87,18.11,31.33
2012-05-04,VXX,2026-05-08,US/Eastern,16.4,17.5,15.83,17.23,175350400,0.83,5.06,6.42,-82.36,1.67,0.1,10.18,-11.39,17.49,30.23
2012-05-11,VXX,2026-05-08,US/Eastern,17.65,18.3,16.77,17.48,231401600,-0.17,-0.96,1.45,-82.11,1.53,0.09,8.67,31.97,17.51,29.46
2012-05-18,VXX,2026-05-08,US/Eastern,18.22,22.79,17.96,22.36,335438400,4.14,22.72,27.92,-77.11,4.83,0.22,26.51,44.96,18.31,28.75
2012-05-25,VXX,2026-05-08,US/Eastern,22.27,22.58,18.77,20.21,312865600,-2.06,-9.25,-9.62,-79.31,3.81,0.19,17.11,-6.73,18.65,28.21
2012-06-01,VXX,2026-05-08,US/Eastern,19.61,22.65,19.17,22.58,235657600,2.97,15.15,11.73,-76.89,3.48,0.15,17.75,-24.68,19.12,27.52
2012-06-08,VXX,2026-05-08,US/Eastern,22.12,22.88,18.4,18.4,258569600,-3.72,-16.82,-18.51,-81.17,4.48,0.24,20.25,9.72,19.21,26.69
2012-06-15,VXX,2026-05-08,US/Eastern,17.75,20.93,17.62,18.49,287966400,0.74,4.17,0.49,-81.07,3.31,0.18,18.65,11.37,19.54,25.74
2012-06-22,VXX,2026-05-08,US/Eastern,18.39,18.56,15.76,15.89,306038400,-2.5,-13.59,-14.06,-83.74,2.8,0.18,15.23,6.28,19.34,24.63
2012-06-29,VXX,2026-05-08,US/Eastern,16.98,17.38,15.11,15.21,215526400,-1.77,-10.42,-4.28,-84.43,2.27,0.15,13.37,-29.58,19.02,23.78
2012-07-06,VXX,2026-05-08,US/Eastern,14.87,15.07,13.7,14.26,158110400,-0.61,-4.11,-6.25,-85.41,1.37,0.1,9.21,-26.64,17.86,22.9
2012-07-13,VXX,2026-05-08,US/Eastern,14.17,14.78,13.34,13.35,201195200,-0.82,-5.79,-6.37,-86.34,1.44,0.11,10.16,27.25,16.88,22.04
2012-07-20,VXX,2026-05-08,US/Eastern,13.32,13.5,12.5,13.2,188662400,-0.12,-0.9,-1.12,-86.49,1.0,0.08,7.51,-6.23,15.54,21.33
2012-07-27,VXX,2026-05-08,US/Eastern,14.27,15.1,12.72,12.99,240516800,-1.28,-8.97,-1.59,-86.7,2.38,0.18,16.68,27.49,14.77,20.58
2012-08-03,VXX,2026-05-08,US/Eastern,12.89,13.83,12.14,12.16,198624000,-0.73,-5.66,-6.38,-87.55,1.69,0.14,13.11,-17.42,13.87,19.92
2012-08-10,VXX,2026-05-08,US/Eastern,11.98,12.25,11.42,11.42,152732800,-0.56,-4.67,-6.09,-88.31,0.83,0.07,6.93,-23.1,13.23,19.25
2012-08-17,VXX,2026-05-08,US/Eastern,11.48,11.92,11.11,11.2,176859200,-0.28,-2.44,-1.93,-88.54,0.81,0.07,7.06,15.8,12.65,18.68
2012-08-24,VXX,2026-05-08,US/Eastern,11.29,11.99,11.02,11.33,211272000,0.04,0.35,1.16,-88.4,0.97,0.09,8.59,19.46,12.24,18.19
2012-08-31,VXX,2026-05-08,US/Eastern,11.24,12.04,11.14,11.51,163539200,0.27,2.4,1.59,-88.22,0.9,0.08,8.01,-22.59,11.97,17.77
2012-09-07,VXX,2026-05-08,US/Eastern,11.57,11.77,9.37,9.41,207500800,-2.16,-18.67,-18.25,-90.37,2.4,0.26,20.74,26.88,11.43,17.16
2012-09-14,VXX,2026-05-08,US/Eastern,9.55,10.01,8.55,9.18,274668800,-0.37,-3.87,-2.44,-90.6,1.46,0.16,15.29,32.37,10.89,16.58
2012-09-21,VXX,2026-05-08,US/Eastern,9.33,9.34,8.57,8.7,209004800,-0.63,-6.81,-5.28,-91.1,0.77,0.09,8.25,-23.91,10.39,16.03
2012-09-28,VXX,2026-05-08,US/Eastern,8.79,9.78,8.47,9.0,274512000,0.21,2.39,3.51,-90.79,1.31,0.15,14.9,31.34,10.05,15.52
2012-10-05,VXX,2026-05-08,US/Eastern,8.77,34.53,8.54,34.12,275316800,25.35,289.05,279.11,-65.08,25.99,0.76,296.35,0.29,13.32,15.88
2012-10-12,VXX,2026-05-08,US/Eastern,34.58,36.38,34.16,35.38,94347200,0.8,2.31,3.69,-63.79,2.22,0.06,6.42,-65.73,16.76,16.34
2012-10-19,VXX,2026-05-08,US/Eastern,35.1,35.83,32.48,34.99,135444400,-0.11,-0.31,-1.1,-64.19,3.35,0.1,9.54,43.56,20.11,16.93
2012-10-26,VXX,2026-05-08,US/Eastern,34.85,37.73,34.52,36.3,165087200,1.45,4.16,3.74,-62.85,3.21,0.09,9.21,21.89,23.95,17.58
2012-11-02,VXX,2026-05-08,US/Eastern,35.59,37.43,33.44,34.93,88822000,-0.66,-1.86,-3.78,-64.25,3.99,0.11,11.21,-46.2,27.63,18.15
2012-11-09,VXX,2026-05-08,US/Eastern,35.36,37.64,33.86,37.18,192486000,1.82,5.15,6.45,-61.94,3.78,0.1,10.69,116.71,31.7,18.75
2012-11-16,VXX,2026-05-08,US/Eastern,36.74,37.49,33.75,34.68,181493600,-2.06,-5.61,-6.72,-64.5,3.74,0.11,10.18,-5.71,35.37,19.31
2012-11-23,VXX,2026-05-08,US/Eastern,33.45,33.47,30.0,30.0,88895200,-3.45,-10.31,-13.49,-69.29,3.47,0.12,10.37,-51.02,34.78,19.77
2012-11-30,VXX,2026-05-08,US/Eastern,30.56,31.49,28.83,29.62,145204400,-0.94,-3.08,-1.27,-69.68,2.66,0.09,8.7,63.34,33.96,20.18
2012-12-07,VXX,2026-05-08,US/Eastern,28.89,31.43,28.81,29.44,128912800,0.55,1.9,-0.61,-69.87,2.62,0.09,9.07,-11.22,33.16,20.58
2012-12-14,VXX,2026-05-08,US/Eastern,29.74,30.72,28.58,30.33,100341200,0.59,1.99,3.03,-68.95,2.14,0.07,7.2,-22.16,32.31,20.85
2012-12-21,VXX,2026-05-08,US/Eastern,30.45,33.13,27.94,32.54,140994000,2.09,6.86,7.27,-66.69,5.19,0.16,17.04,40.51,31.97,21.26
2012-12-28,VXX,2026-05-08,US/Eastern,32.01,35.88,31.87,35.43,112361600,3.42,10.68,8.88,-63.74,4.01,0.11,12.53,-20.31,31.72,21.69
2013-01-04,VXX,2026-05-08,US/Eastern,36.4,36.79,27.4,27.55,147524400,-8.85,-24.31,-22.24,-71.8,9.39,0.34,25.8,31.29,30.7,21.99
2013-01-11,VXX,2026-05-08,US/Eastern,27.87,28.07,26.45,26.46,124723600,-1.41,-5.06,-3.96,-72.92,1.62,0.06,5.81,-15.46,30.2,22.26
2013-01-18,VXX,2026-05-08,US/Eastern,26.41,26.63,23.88,23.98,135184400,-2.43,-9.2,-9.37,-75.46,2.75,0.11,10.41,8.39,29.39,22.53
2013-01-25,VXX,2026-05-08,US/Eastern,24.01,24.46,22.45,22.95,149795600,-1.06,-4.41,-4.3,-76.51,2.01,0.09,8.37,10.81,28.46,22.79
2013-02-01,VXX,2026-05-08,US/Eastern,22.89,24.61,22.68,23.09,177366800,0.2,0.87,0.61,-76.37,1.93,0.08,8.42,18.41,27.43,23.08
2013-02-08,VXX,2026-05-08,US/Eastern,23.8,24.7,22.91,22.99,197459600,-0.81,-3.4,-0.43,-76.47,1.79,0.08,7.52,11.33,26.06,23.4
2013-02-15,VXX,2026-05-08,US/Eastern,22.91,23.12,21.84,21.96,157748800,-0.95,-4.12,-4.46,-77.52,1.28,0.06,5.59,-20.11,24.14,23.69
2013-02-22,VXX,2026-05-08,US/Eastern,21.79,24.08,20.97,22.48,206948000,0.69,3.17,2.34,-76.99,3.11,0.14,14.27,31.19,23.42,24.01
2013-03-01,VXX,2026-05-08,US/Eastern,21.71,26.81,21.42,24.33,420333600,2.62,12.06,8.22,-75.1,5.39,0.22,24.83,103.11,23.11,24.42
2013-03-08,VXX,2026-05-08,US/Eastern,24.65,24.79,21.49,21.63,234016000,-3.02,-12.25,-11.09,-77.86,3.3,0.15,13.39,-44.33,22.78,24.76
2013-03-15,VXX,2026-05-08,US/Eastern,21.6,21.7,20.41,20.51,239755200,-1.09,-5.05,-5.18,-79.01,1.29,0.06,5.97,2.45,22.43,25.07
2013-03-22,VXX,2026-05-08,US/Eastern,21.83,22.74,20.3,20.95,351506800,-0.88,-4.03,2.15,-78.56,2.44,0.12,11.18,46.61,22.12,25.39
2013-03-28,VXX,2026-05-08,US/Eastern,20.44,21.31,20.05,20.25,186973600,-0.19,-0.93,-3.34,-79.27,1.26,0.06,6.16,-46.81,21.73,25.68
2013-04-05,VXX,2026-05-08,US/Eastern,20.16,21.27,19.56,20.11,247648400,-0.05,-0.24,-0.68,-79.41,1.71,0.09,8.48,32.45,21.47,26.04
2013-04-12,VXX,2026-05-08,US/Eastern,19.95,20.24,18.31,18.35,211146400,-1.6,-8.02,-8.76,-81.22,1.93,0.11,9.67,-14.74,20.88,26.34
2013-04-19,VXX,2026-05-08,US/Eastern,18.49,22.54,18.23,20.44,486584000,1.95,10.55,11.39,-79.08,4.31,0.21,23.31,130.45,20.32,26.73
2013-04-26,VXX,2026-05-08,US/Eastern,20.56,21.04,18.77,19.24,233842800,-1.32,-6.42,-5.87,-80.31,2.27,0.12,11.04,-51.94,19.98,27.07
2013-05-03,VXX,2026-05-08,US/Eastern,18.94,19.79,18.58,18.69,191386400,-0.25,-1.33,-2.87,-80.87,1.21,0.06,6.39,-18.16,19.72,26.56
2013-05-10,VXX,2026-05-08,US/Eastern,18.66,19.03,18.02,18.46,173409600,-0.2,-1.07,-1.22,-81.11,1.01,0.05,5.41,-9.39,19.36,26.0
2013-05-17,VXX,2026-05-08,US/Eastern,18.48,18.72,17.97,18.03,176188800,-0.45,-2.44,-2.33,-81.55,0.75,0.04,4.06,1.6,19.05,25.43
2013-05-24,VXX,2026-05-08,US/Eastern,18.26,19.57,18.0,18.73,228235200,0.47,2.57,3.88,-80.83,1.57,0.08,8.6,29.54,18.85,24.84
2013-05-31,VXX,2026-05-08,US/Eastern,18.21,19.18,18.1,19.14,170097200,0.93,5.12,2.2,-80.41,1.08,0.06,5.93,-25.47,18.96,24.32
2013-06-07,VXX,2026-05-08,US/Eastern,19.12,21.28,18.97,19.04,333200400,-0.08,-0.42,-0.53,-80.51,2.31,0.12,12.08,95.89,18.76,23.71
2013-06-14,VXX,2026-05-08,US/Eastern,18.78,21.5,18.72,20.79,334265600,2.01,10.7,9.19,-78.72,2.78,0.13,14.8,0.32,18.98,23.25
2013-06-21,VXX,2026-05-08,US/Eastern,20.28,23.03,19.15,21.56,427709600,1.28,6.31,3.7,-77.93,3.88,0.18,19.13,27.96,19.39,22.97
2013-06-28,VXX,2026-05-08,US/Eastern,22.68,23.14,20.35,20.71,314799200,-1.97,-8.69,-3.94,-78.8,2.79,0.13,12.3,-26.4,19.71,22.67
2013-07-05,VXX,2026-05-08,US/Eastern,20.39,20.65,19.06,19.06,163208400,-1.33,-6.52,-7.97,-80.49,1.59,0.08,7.8,-48.15,19.86,22.33
2013-07-12,VXX,2026-05-08,US/Eastern,18.56,18.64,17.0,17.35,207818400,-1.21,-6.52,-8.97,-82.24,1.64,0.09,8.84,27.33,19.66,21.89
2013-07-19,VXX,2026-05-08,US/Eastern,17.17,17.6,16.08,16.17,180534000,-1.0,-5.82,-6.8,-83.45,1.52,0.09,8.85,-13.13,19.24,21.35
2013-07-26,VXX,2026-05-08,US/Eastern,16.07,16.25,15.45,15.51,166664400,-0.56,-3.48,-4.08,-84.12,0.8,0.05,4.98,-7.68,18.74,20.68
2013-08-02,VXX,2026-05-08,US/Eastern,15.66,15.86,14.21,14.25,163695600,-1.41,-9.0,-8.12,-85.41,1.65,0.12,10.54,-1.78,17.8,20.24
2013-08-09,VXX,2026-05-08,US/Eastern,14.19,15.02,14.01,14.6,143673600,0.41,2.89,2.46,-85.06,1.01,0.07,7.12,-12.23,16.81,19.85
2013-08-16,VXX,2026-05-08,US/Eastern,14.92,15.3,14.22,14.97,179058800,0.05,0.33,2.53,-84.68,1.08,0.07,7.24,24.63,15.99,19.54
2013-08-23,VXX,2026-05-08,US/Eastern,15.05,15.79,14.8,14.8,205461600,-0.25,-1.66,-1.13,-84.85,0.99,0.07,6.58,14.75,15.38,19.27
2013-08-30,VXX,2026-05-08,US/Eastern,14.67,17.34,14.56,17.04,285586400,2.37,16.16,15.14,-82.56,2.78,0.16,18.95,39.0,15.33,19.07
2013-09-06,VXX,2026-05-08,US/Eastern,16.28,16.75,15.72,16.12,178954000,-0.16,-0.98,-5.4,-83.5,1.03,0.06,6.33,-37.34,15.33,18.84
2013-09-13,VXX,2026-05-08,US/Eastern,15.94,16.04,14.22,14.48,198873200,-1.46,-9.16,-10.17,-85.18,1.82,0.13,11.42,11.13,15.18,18.59
2013-09-20,VXX,2026-05-08,US/Eastern,14.13,14.44,13.42,13.84,242620800,-0.29,-2.05,-4.42,-85.83,1.02,0.07,7.22,22.0,15.12,18.3
2013-09-27,VXX,2026-05-08,US/Eastern,13.8,14.32,13.59,14.2,180179600,0.4,2.9,2.6,-85.47,0.73,0.05,5.29,-25.74,15.06,17.97
2013-10-04,VXX,2026-05-08,US/Eastern,14.83,15.85,14.18,15.06,272826000,0.23,1.55,6.06,-84.59,1.67,0.11,11.26,51.42,15.08,17.75
2013-10-11,VXX,2026-05-08,US/Eastern,15.67,17.41,14.27,14.53,411870400,-1.14,-7.28,-3.52,-85.13,3.14,0.22,20.04,50.96,15.04,17.55
2013-10-18,VXX,2026-05-08,US/Eastern,15.07,15.66,12.61,12.86,378991200,-2.22,-14.7,-11.53,-86.84,3.05,0.24,20.24,-7.98,14.44,17.28
2013-10-25,VXX,2026-05-08,US/Eastern,12.58,13.48,12.57,12.84,221450400,0.26,2.07,-0.11,-86.86,0.91,0.07,7.23,-41.57,13.97,17.03
2013-11-01,VXX,2026-05-08,US/Eastern,12.9,13.18,12.38,12.83,177946400,-0.07,-0.54,-0.09,-86.87,0.8,0.06,6.2,-19.65,13.74,16.79
2013-11-08,VXX,2026-05-08,US/Eastern,12.73,50.32,12.2,48.62,210872800,35.89,281.93,278.96,-50.24,38.12,0.78,299.45,18.5,18.71,17.8
2013-11-15,VXX,2026-05-08,US/Eastern,48.69,49.12,47.0,47.03,76139000,-1.66,-3.41,-3.27,-51.86,2.12,0.05,4.35,-63.89,23.4,18.68
2013-11-22,VXX,2026-05-08,US/Eastern,46.32,48.19,44.42,44.45,144030700,-1.87,-4.04,-5.49,-54.5,3.77,0.08,8.14,89.17,27.59,19.53
2013-11-29,VXX,2026-05-08,US/Eastern,43.99,45.46,43.98,45.39,56498000,1.4,3.18,2.11,-53.54,1.48,0.03,3.36,-60.77,32.0,20.42
2013-12-06,VXX,2026-05-08,US/Eastern,45.22,48.53,44.81,45.13,126935400,-0.09,-0.2,-0.57,-53.81,3.72,0.08,8.23,124.67,36.61,21.3
2013-12-13,VXX,2026-05-08,US/Eastern,44.74,48.26,44.51,47.39,125875000,2.65,5.92,5.01,-51.49,3.75,0.08,8.38,-0.84,41.55,22.28
2013-12-20,VXX,2026-05-08,US/Eastern,46.87,48.67,43.69,44.62,146578200,-2.25,-4.8,-5.85,-54.33,4.98,0.11,10.63,16.45,46.09,23.15
2013-12-27,VXX,2026-05-08,US/Eastern,44.05,44.22,41.16,42.0,73520100,-2.05,-4.65,-5.87,-57.01,3.06,0.07,6.95,-49.84,45.14,23.91
2014-01-03,VXX,2026-05-08,US/Eastern,42.16,43.75,41.92,43.16,81278300,1.0,2.37,2.76,-55.82,1.83,0.04,4.34,10.55,44.59,24.71
2014-01-10,VXX,2026-05-08,US/Eastern,42.48,43.1,40.76,40.84,102665000,-1.64,-3.86,-5.38,-58.2,2.34,0.06,5.51,26.31,44.08,25.38
2014-01-17,VXX,2026-05-08,US/Eastern,40.99,43.0,40.0,41.13,145200300,0.14,0.34,0.71,-57.9,3.0,0.07,7.32,41.43,43.47,26.03
2014-01-24,VXX,2026-05-08,US/Eastern,40.72,45.47,39.85,44.69,136371300,3.97,9.75,8.66,-54.26,5.62,0.13,13.8,-6.08,43.4,26.83
2014-01-31,VXX,2026-05-08,US/Eastern,44.65,50.16,43.08,49.51,299122800,4.86,10.88,10.79,-49.32,7.08,0.14,15.86,119.34,43.71,27.85
2014-02-07,VXX,2026-05-08,US/Eastern,50.02,55.22,44.56,45.46,264998700,-4.56,-9.12,-8.18,-53.47,10.66,0.23,21.31,-11.41,43.83,28.78
2014-02-14,VXX,2026-05-08,US/Eastern,45.34,45.99,41.58,41.95,167670200,-3.39,-7.48,-7.72,-57.06,4.41,0.11,9.72,-36.73,43.82,29.64
2014-02-21,VXX,2026-05-08,US/Eastern,41.59,44.55,41.33,43.01,155214900,1.42,3.41,2.53,-55.98,3.22,0.07,7.74,-7.43,43.8,30.56
2014-02-28,VXX,2026-05-08,US/Eastern,42.8,44.68,42.0,43.87,151136600,1.07,2.5,2.0,-55.1,2.68,0.06,6.26,-2.63,44.23,31.55
2014-03-07,VXX,2026-05-08,US/Eastern,46.45,47.36,42.6,43.9,171216500,-2.55,-5.49,0.07,-55.07,4.76,0.11,10.25,13.29,44.63,32.52
2014-03-14,VXX,2026-05-08,US/Eastern,44.24,48.17,43.07,47.4,211262300,3.16,7.14,7.97,-51.48,5.1,0.11,11.53,23.39,45.01,33.6
2014-03-21,VXX,2026-05-08,US/Eastern,46.03,46.08,42.99,44.28,175862500,-1.75,-3.8,-6.58,-54.68,3.09,0.07,6.71,-16.76,44.27,34.59
2014-03-28,VXX,2026-05-08,US/Eastern,44.11,45.48,43.3,43.55,178965800,-0.56,-1.27,-1.65,-55.42,2.18,0.05,4.94,1.76,43.99,35.47
2014-04-04,VXX,2026-05-08,US/Eastern,43.12,43.15,40.25,41.84,146654800,-1.28,-2.97,-3.93,-57.18,2.9,0.07,6.73,-18.05,43.98,36.33
2014-04-11,VXX,2026-05-08,US/Eastern,42.25,45.36,40.9,44.75,203179000,2.5,5.92,6.96,-54.2,4.46,0.1,10.56,38.54,44.23,37.34
2014-04-17,VXX,2026-05-08,US/Eastern,43.95,46.35,41.62,41.71,168048300,-2.24,-5.1,-6.79,-57.31,4.73,0.11,10.76,-17.29,43.92,38.27
2014-04-25,VXX,2026-05-08,US/Eastern,41.67,42.6,40.57,41.83,125589000,0.16,0.38,0.29,-57.19,2.03,0.05,4.87,-25.27,43.62,39.19
2014-05-02,VXX,2026-05-08,US/Eastern,41.5,42.31,39.73,40.0,140122600,-1.5,-3.61,-4.37,-59.06,2.58,0.06,6.22,11.57,42.57,40.02
2014-05-09,VXX,2026-05-08,US/Eastern,40.61,40.85,38.23,38.27,129749200,-2.34,-5.76,-4.32,-60.83,2.62,0.07,6.45,-7.4,41.71,40.81
2014-05-16,VXX,2026-05-08,US/Eastern,37.81,38.27,36.54,36.55,138226300,-1.26,-3.33,-4.49,-62.59,1.73,0.05,4.58,6.53,40.71,41.6
2014-05-23,VXX,2026-05-08,US/Eastern,36.71,36.78,34.82,34.95,110036200,-1.76,-4.79,-4.38,-64.23,1.96,0.06,5.34,-20.39,39.72,42.34
2014-05-30,VXX,2026-05-08,US/Eastern,34.3,34.45,33.41,33.52,75581900,-0.78,-2.27,-4.09,-65.69,1.04,0.03,3.03,-31.31,38.12,43.03
2014-06-06,VXX,2026-05-08,US/Eastern,33.56,33.9,30.31,30.35,117711600,-3.21,-9.56,-9.46,-68.94,3.59,0.12,10.7,55.74,36.5,42.42
2014-06-13,VXX,2026-05-08,US/Eastern,30.18,32.92,29.9,31.82,130703600,1.64,5.43,4.84,-67.43,3.02,0.09,10.01,11.04,35.07,41.91
2014-06-20,VXX,2026-05-08,US/Eastern,31.96,32.33,28.59,29.56,133675800,-2.4,-7.51,-7.1,-69.74,3.74,0.13,11.7,2.27,33.57,41.41
2014-06-27,VXX,2026-05-08,US/Eastern,29.4,30.41,28.67,28.86,148582900,-0.54,-1.84,-2.37,-70.46,1.74,0.06,5.92,11.15,32.23,40.86
2014-07-03,VXX,2026-05-08,US/Eastern,28.8,28.93,26.95,27.17,91067600,-1.63,-5.66,-5.86,-72.19,1.98,0.07,6.88,-38.71,30.89,40.26
2014-07-11,VXX,2026-05-08,US/Eastern,27.37,29.2,27.31,28.3,144264600,0.93,3.4,4.16,-71.03,1.89,0.07,6.91,58.41,29.94,39.63
2014-07-18,VXX,2026-05-08,US/Eastern,27.64,30.54,27.02,27.89,207191200,0.25,0.9,-1.45,-71.45,3.52,0.13,12.74,43.62,29.14,39.07
2014-07-25,VXX,2026-05-08,US/Eastern,28.15,29.12,27.57,28.83,129350200,0.68,2.42,3.37,-70.49,1.55,0.05,5.51,-37.57,28.92,38.63
