date,digital_ccy_code,market_code,dt_last_refreshed,time_zone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,intraday_volatility_pct,moving_avg_7d,moving_avg_30d
2024-09-08,BTC,USD,2026-05-11,UTC,54116.16,55228.47,53694.23,54823.96,77973295408.6,707.8,1.31,1.17,109647820.0,1534.24,2.84,56251.53,59174.74
2024-09-09,BTC,USD,2026-05-11,UTC,54777.01,57869.99,54624.95,57031.98,95723896724.91,2254.97,4.12,4.03,114063860.0,3245.04,5.92,55952.15,59046.61
2024-09-10,BTC,USD,2026-05-11,UTC,56964.02,57984.81,56487.58,57627.99,103703769724.73,663.97,1.17,1.05,115255880.0,1497.23,2.63,55964.15,59006.87
2024-09-11,BTC,USD,2026-05-11,UTC,57600.01,57960.58,55588.99,57364.02,108220528609.45,-235.99,-0.41,-0.46,114727940.0,2371.59,4.12,55875.57,58940.94
2024-09-12,BTC,USD,2026-05-11,UTC,57371.99,58514.55,57371.99,58116.05,112051169145.18,744.06,1.3,1.31,116232000.0,1142.56,1.99,56153.57,58859.31
2024-09-13,BTC,USD,2026-05-11,UTC,58153.97,60593.91,57688.82,60575.47,101420595997.81,2421.5,4.16,4.23,121150840.0,2905.09,5.0,57103.97,58920.79
2024-09-14,BTC,USD,2026-05-11,UTC,60560.04,60590.1,59530.84,59987.93,100482054719.07,-572.11,-0.94,-0.97,119975760.0,1059.26,1.75,57932.49,59000.39
2024-09-15,BTC,USD,2026-05-11,UTC,59999.98,60375.64,58855.95,59198.11,77829620369.19,-801.87,-1.34,-1.32,118396120.0,1519.69,2.53,58557.36,59010.26
2024-09-16,BTC,USD,2026-05-11,UTC,59191.96,59191.96,57549.78,58229.2,94703021874.56,-962.76,-1.63,-1.64,116458300.0,1642.18,2.77,58728.4,58970.56
2024-09-17,BTC,USD,2026-05-11,UTC,58267.94,61259.99,57620.0,60303.5,101668766635.32,2035.56,3.49,3.56,120606900.0,3639.99,6.25,59110.61,59029.81
2024-09-18,BTC,USD,2026-05-11,UTC,60313.98,61449.14,59216.01,61449.14,110043990808.47,1135.16,1.88,1.9,122898180.0,2233.13,3.7,59694.2,59092.7
2024-09-19,BTC,USD,2026-05-11,UTC,61831.96,63819.92,61592.0,62953.98,127035448554.82,1122.02,1.81,2.45,125907860.0,2227.92,3.6,60385.33,59222.63
2024-09-20,BTC,USD,2026-05-11,UTC,62935.88,64053.96,62400.04,63102.03,115934019619.8,166.15,0.26,0.24,126203960.0,1653.92,2.63,60746.27,59289.03
2024-09-21,BTC,USD,2026-05-11,UTC,63112.9,63519.41,62823.98,63389.92,94051059382.05,277.02,0.44,0.46,126779740.0,695.43,1.1,61232.27,59389.16
2024-09-22,BTC,USD,2026-05-11,UTC,63359.99,63868.07,62476.04,63575.97,84841750994.45,215.98,0.34,0.29,127151840.0,1392.03,2.2,61857.68,59375.69
2024-09-23,BTC,USD,2026-05-11,UTC,63467.95,64644.96,62842.02,63332.69,107862272444.62,-135.26,-0.21,-0.38,126665280.0,1802.94,2.84,62586.75,59349.85
2024-09-24,BTC,USD,2026-05-11,UTC,63346.7,64587.13,62752.04,64335.62,103073420384.88,988.92,1.56,1.58,128671140.0,1835.09,2.9,63162.76,59351.74
2024-09-25,BTC,USD,2026-05-11,UTC,64208.02,64669.95,62957.27,63165.61,103767866644.8,-1042.41,-1.62,-1.82,126331120.0,1712.68,2.67,63407.97,59361.72
2024-09-26,BTC,USD,2026-05-11,UTC,63140.63,65616.04,62792.05,65142.08,103723189296.07,2001.45,3.17,3.13,130284060.0,2823.99,4.47,63720.56,59549.69
2024-09-27,BTC,USD,2026-05-11,UTC,65107.96,66380.99,64850.01,65762.47,114291841891.13,654.51,1.01,0.95,131524840.0,1530.98,2.35,64100.62,59773.95
2024-09-28,BTC,USD,2026-05-11,UTC,65816.87,66190.2,65436.71,65923.99,93228914145.22,107.12,0.16,0.25,131847880.0,753.49,1.14,64462.63,59993.12
2024-09-29,BTC,USD,2026-05-11,UTC,65860.6,66052.0,65438.0,65668.25,77961286117.23,-192.35,-0.29,-0.39,131336400.0,614.0,0.93,64761.53,60210.12
2024-09-30,BTC,USD,2026-05-11,UTC,65540.0,65554.02,63022.02,63290.0,96312396819.74,-2250.0,-3.43,-3.62,126579900.0,2532.0,3.86,64755.43,60354.26
2024-10-01,BTC,USD,2026-05-11,UTC,63344.0,64125.97,60395.96,60888.04,109318142902.61,-2455.96,-3.88,-3.8,121775980.0,3730.01,5.89,64262.92,60472.49
2024-10-02,BTC,USD,2026-05-11,UTC,60816.01,62227.26,60005.98,60670.03,120577794899.04,-145.98,-0.24,-0.36,121339960.0,2221.28,3.65,63906.41,60523.9
2024-10-03,BTC,USD,2026-05-11,UTC,60546.49,61464.04,60077.99,60776.01,115063546329.84,229.52,0.38,0.17,121551920.0,1386.05,2.29,63282.68,60631.64
2024-10-04,BTC,USD,2026-05-11,UTC,60788.37,62445.33,60488.64,62110.02,107180024237.33,1321.65,2.17,2.19,124219940.0,1956.69,3.22,62760.91,60769.17
2024-10-05,BTC,USD,2026-05-11,UTC,62198.05,62331.35,61723.39,62084.0,90303823443.85,-114.05,-0.18,-0.04,124167900.0,607.96,0.98,62212.34,60966.3
2024-10-06,BTC,USD,2026-05-11,UTC,62000.06,62915.02,61839.92,62823.43,73632122102.43,823.37,1.33,1.19,125646760.0,1075.1,1.73,61805.93,61262.99
2024-10-07,BTC,USD,2026-05-11,UTC,62845.99,64436.04,62213.98,62300.75,96095290446.23,-545.24,-0.87,-0.83,124601400.0,2222.06,3.54,61664.61,61533.41
2024-10-08,BTC,USD,2026-05-11,UTC,62319.44,63130.04,61912.01,62215.97,107240146136.86,-103.47,-0.17,-0.14,124431840.0,1218.03,1.95,61854.32,61779.81
2024-10-09,BTC,USD,2026-05-11,UTC,62130.05,62530.42,60439.87,60647.99,93092147716.2,-1482.06,-2.39,-2.52,121295880.0,2090.55,3.36,61851.17,61900.34
2024-10-10,BTC,USD,2026-05-11,UTC,60603.9,61300.02,59017.0,60260.02,93419872142.5,-343.88,-0.57,-0.64,120519940.0,2283.02,3.77,61777.45,61988.08
2024-10-11,BTC,USD,2026-05-11,UTC,60290.3,63270.59,60113.2,62410.61,97531320750.41,2120.31,3.52,3.57,124821120.0,3157.39,5.24,61820.4,62156.3
2024-10-12,BTC,USD,2026-05-11,UTC,62575.79,63440.44,62499.99,63216.04,95040455893.51,640.25,1.02,1.29,126431980.0,940.45,1.5,61982.12,62326.3
2024-10-13,BTC,USD,2026-05-11,UTC,63279.91,63279.91,62055.98,62806.34,79286610370.28,-473.57,-0.75,-0.65,125612580.0,1223.93,1.93,61979.67,62400.66
2024-10-14,BTC,USD,2026-05-11,UTC,62827.65,66419.87,62484.15,66085.97,99886309610.81,3258.32,5.19,5.22,132171840.0,3935.72,6.26,62520.42,62603.93
2024-10-15,BTC,USD,2026-05-11,UTC,66091.69,67759.99,64989.97,66984.04,116765204875.63,892.35,1.35,1.36,133967980.0,2770.02,4.19,63201.57,62863.46
2024-10-16,BTC,USD,2026-05-11,UTC,67045.13,68274.26,66793.33,67657.43,85047855179.66,612.3,0.91,1.01,135314760.0,1480.93,2.21,64202.92,63177.73
2024-10-17,BTC,USD,2026-05-11,UTC,67701.14,67923.93,66803.61,67363.67,51428967058.61,-337.47,-0.5,-0.43,134727240.0,1120.32,1.65,65217.73,63413.07
2024-10-18,BTC,USD,2026-05-11,UTC,67399.86,68963.99,67194.06,68465.29,54278095716.08,1065.43,1.58,1.64,136930480.0,1769.93,2.63,66082.68,63646.94
2024-10-19,BTC,USD,2026-05-11,UTC,68471.68,68639.99,68042.04,68394.04,39854632469.93,-77.64,-0.11,-0.1,136787980.0,597.95,0.87,66822.4,63828.28
2024-10-20,BTC,USD,2026-05-11,UTC,68393.94,69315.86,68114.03,68987.76,21401472337.93,593.82,0.87,0.87,137975420.0,1201.83,1.76,67705.46,64024.47
2024-10-21,BTC,USD,2026-05-11,UTC,68997.53,69414.08,66865.98,67440.04,45600677049.55,-1557.49,-2.26,-2.24,134879980.0,2548.1,3.69,67898.9,64159.47
2024-10-22,BTC,USD,2026-05-11,UTC,67386.24,67781.79,66698.0,67393.99,55116769379.07,7.75,0.01,-0.07,134787880.0,1083.79,1.61,67957.46,64286.74
2024-10-23,BTC,USD,2026-05-11,UTC,67405.32,67405.32,65269.97,66745.54,46287674514.19,-659.78,-0.98,-0.96,133490980.0,2135.35,3.17,67827.19,64400.5
2024-10-24,BTC,USD,2026-05-11,UTC,66649.97,68704.49,66550.03,68234.05,50123672098.26,1584.08,2.38,2.23,136468000.0,2154.46,3.23,67951.53,64530.45
2024-10-25,BTC,USD,2026-05-11,UTC,68233.69,68680.88,65750.97,66637.8,47280935128.6,-1595.89,-2.34,-2.34,133275500.0,2929.91,4.29,67690.46,64646.19
2024-10-26,BTC,USD,2026-05-11,UTC,66651.97,67363.21,66542.03,67102.01,55642452451.09,450.04,0.68,0.7,134203920.0,821.18,1.23,67505.88,64711.52
2024-10-27,BTC,USD,2026-05-11,UTC,67082.64,68300.39,66857.06,68029.34,24371770053.99,946.7,1.41,1.38,136058580.0,1443.33,2.15,67368.97,64787.08
2024-10-28,BTC,USD,2026-05-11,UTC,68033.02,70130.8,67651.1,69892.45,37114871114.24,1859.43,2.73,2.74,139784800.0,2479.7,3.64,67719.31,64919.36
2024-10-29,BTC,USD,2026-05-11,UTC,69868.02,73534.9,69787.87,72782.82,69264084198.32,2914.8,4.17,4.14,145565540.0,3747.03,5.36,68489.14,65156.52
2024-10-30,BTC,USD,2026-05-11,UTC,72679.98,72865.93,71511.03,72359.86,71130395353.43,-320.12,-0.44,-0.58,144719620.0,1354.9,1.86,69291.19,65458.84
2024-10-31,BTC,USD,2026-05-11,UTC,72368.05,72625.19,69788.84,70340.01,53854409839.37,-2028.04,-2.8,-2.79,140679920.0,2836.35,3.92,69592.04,65773.91
2024-11-01,BTC,USD,2026-05-11,UTC,70346.9,71520.59,68866.03,69531.96,64764647003.57,-814.94,-1.16,-1.15,139063820.0,2654.56,3.77,70005.49,66069.31
2024-11-02,BTC,USD,2026-05-11,UTC,69608.0,69896.03,69086.03,69319.96,50326627050.19,-288.04,-0.41,-0.3,138639820.0,810.0,1.16,70322.34,66354.11
2024-11-03,BTC,USD,2026-05-11,UTC,69316.0,69373.64,67593.72,68832.86,36194109863.88,-483.14,-0.7,-0.7,137665620.0,1779.92,2.57,70437.13,66578.2
2024-11-04,BTC,USD,2026-05-11,UTC,68670.68,69346.28,66948.02,67792.92,48962107476.5,-877.76,-1.28,-1.51,135585740.0,2398.26,3.49,70137.2,66768.5
2024-11-05,BTC,USD,2026-05-11,UTC,67853.77,70435.69,67481.95,69348.54,59336565216.84,1494.77,2.2,2.29,138696980.0,2953.74,4.35,69646.59,66986.0
2024-11-06,BTC,USD,2026-05-11,UTC,69521.94,76097.95,69439.38,75567.57,137250861477.05,6045.63,8.7,8.97,151135040.0,6658.57,9.58,70104.83,67428.23
2024-11-07,BTC,USD,2026-05-11,UTC,75597.01,76751.96,74433.97,75919.31,103484517640.69,322.3,0.43,0.47,151838520.0,2317.99,3.07,70901.87,67885.01
2024-11-08,BTC,USD,2026-05-11,UTC,75927.95,77115.59,75638.04,76544.78,74504748582.49,616.83,0.81,0.82,153089460.0,1477.55,1.95,71903.71,68414.9
2024-11-09,BTC,USD,2026-05-11,UTC,76424.82,76893.95,75838.0,76615.99,57291171255.59,191.17,0.25,0.09,153231880.0,1055.95,1.38,72946.0,68960.1
2024-11-10,BTC,USD,2026-05-11,UTC,76539.97,81233.28,76539.97,80409.97,71609202780.15,3870.0,5.06,4.95,160819840.0,4693.31,6.13,74599.87,69560.08
2024-11-11,BTC,USD,2026-05-11,UTC,80486.91,89424.41,80381.97,88627.98,115609444240.78,8141.07,10.11,10.22,177255860.0,9042.44,11.23,77576.31,70407.14
2024-11-12,BTC,USD,2026-05-11,UTC,88213.99,89800.23,85175.97,88164.77,200970767179.9,-49.22,-0.06,-0.52,176329440.0,4624.26,5.24,80264.34,71252.42
2024-11-13,BTC,USD,2026-05-11,UTC,88144.01,93243.92,86204.37,90300.02,160918008013.69,2156.01,2.45,2.42,180599940.0,7039.55,7.99,82368.97,72059.56
2024-11-14,BTC,USD,2026-05-11,UTC,90224.2,91637.55,86938.85,87347.45,153146346263.79,-2876.75,-3.19,-3.27,174694800.0,4698.7,5.21,84001.57,72738.34
2024-11-15,BTC,USD,2026-05-11,UTC,87681.91,91741.72,87140.65,90949.94,115603162996.74,3268.03,3.73,4.12,181899780.0,4601.07,5.25,86059.45,73514.76
2024-11-16,BTC,USD,2026-05-11,UTC,91135.39,91735.96,90131.55,90543.67,87437209941.79,-591.72,-0.65,-0.45,181087240.0,1604.41,1.76,88049.11,74287.42
2024-11-17,BTC,USD,2026-05-11,UTC,90642.34,91447.99,88768.66,89763.59,59020288900.41,-878.75,-0.97,-0.86,179527080.0,2679.33,2.96,89385.35,74997.37
2024-11-18,BTC,USD,2026-05-11,UTC,89782.53,92532.0,89453.11,90549.34,78257155574.17,766.81,0.85,0.88,181098580.0,3078.89,3.43,89659.83,75735.88
2024-11-19,BTC,USD,2026-05-11,UTC,90406.06,93836.94,90406.06,92119.47,103897079169.33,1713.41,1.9,1.73,184238840.0,3430.88,3.79,90224.78,76506.93
2024-11-20,BTC,USD,2026-05-11,UTC,92212.04,94819.96,91505.99,94174.71,104283260657.97,1962.67,2.13,2.23,188349320.0,3313.97,3.59,90778.31,77398.09
2024-11-21,BTC,USD,2026-05-11,UTC,94267.41,98789.88,94111.91,98425.93,124061794774.17,4158.52,4.41,4.51,196851760.0,4677.97,4.96,92360.95,78432.49
2024-11-22,BTC,USD,2026-05-11,UTC,98311.38,99498.52,97252.0,98851.49,120715743965.82,540.11,0.55,0.43,197702880.0,2246.52,2.29,93489.74,79502.69
2024-11-23,BTC,USD,2026-05-11,UTC,98788.34,98874.93,97191.99,97628.02,83162177003.7,-1160.32,-1.17,-1.24,195255940.0,1682.94,1.7,94501.79,80482.48
2024-11-24,BTC,USD,2026-05-11,UTC,97693.54,98515.16,95759.99,97867.46,59912158588.0,173.92,0.18,0.25,195734820.0,2755.17,2.82,95659.49,81523.47
2024-11-25,BTC,USD,2026-05-11,UTC,97736.05,98746.64,92896.18,93079.67,81967757600.0,-4656.38,-4.76,-4.89,186159240.0,5850.46,5.99,96020.96,82389.4
2024-11-26,BTC,USD,2026-05-11,UTC,93064.01,94915.39,90860.03,91993.22,130295482809.85,-1070.79,-1.15,-1.17,183986340.0,4055.36,4.36,96002.93,83188.19
2024-11-27,BTC,USD,2026-05-11,UTC,91826.51,97208.23,91808.0,95899.86,105995810362.99,4073.35,4.44,4.25,191799620.0,5400.23,5.88,96249.38,84055.1
2024-11-28,BTC,USD,2026-05-11,UTC,95850.02,96560.02,94688.0,95632.03,91367563526.65,-217.99,-0.23,-0.28,191263960.0,1872.02,1.95,95850.25,84816.75
2024-11-29,BTC,USD,2026-05-11,UTC,95627.24,98564.62,95432.02,97383.7,73540702253.37,1756.46,1.84,1.83,194767300.0,3132.6,3.28,95640.57,85650.87
2024-11-30,BTC,USD,2026-05-11,UTC,97317.53,97329.92,96137.48,96436.01,75686925475.53,-881.52,-0.91,-0.97,192871920.0,1192.44,1.23,95470.28,86520.74
2024-12-01,BTC,USD,2026-05-11,UTC,96505.88,97767.64,95776.26,97236.3,53606873251.68,730.42,0.76,0.83,194472500.0,1991.38,2.06,95380.11,87444.22
2024-12-02,BTC,USD,2026-05-11,UTC,97183.98,98051.18,94625.38,95807.6,85292808199.57,-1376.38,-1.42,-1.47,191615100.0,3425.8,3.53,95769.82,88327.14
2024-12-03,BTC,USD,2026-05-11,UTC,95836.05,96238.1,93618.44,95970.93,106465586145.65,134.88,0.14,0.17,191941760.0,2619.66,2.73,96338.06,89231.74
2024-12-04,BTC,USD,2026-05-11,UTC,95903.26,98975.08,94814.65,98730.99,105283404459.63,2827.73,2.95,2.88,197461880.0,4160.43,4.34,96742.51,90263.01
2024-12-05,BTC,USD,2026-05-11,UTC,98519.93,103484.0,93912.02,97013.92,184824248794.09,-1506.01,-1.53,-1.74,194027740.0,9571.98,9.72,96939.92,91185.19
2024-12-06,BTC,USD,2026-05-11,UTC,96580.04,101861.0,96520.48,99798.48,188013492242.12,3218.44,3.33,2.87,199596860.0,5340.52,5.53,97284.89,91992.89
2024-12-07,BTC,USD,2026-05-11,UTC,99820.38,100428.0,99055.93,99699.99,113320436919.22,-120.39,-0.12,-0.1,199399880.0,1372.07,1.37,97751.17,92785.58
2024-12-08,BTC,USD,2026-05-11,UTC,99907.98,101215.0,98843.96,101215.0,66927756250.63,1307.02,1.31,1.52,202429900.0,2371.04,2.37,98319.56,93607.92
2024-12-09,BTC,USD,2026-05-11,UTC,100968.0,100968.0,94947.98,97422.43,106531591106.01,-3545.57,-3.51,-3.75,194844760.0,6020.02,5.96,98550.25,94301.46
2024-12-10,BTC,USD,2026-05-11,UTC,97052.54,98128.02,94371.1,96628.01,166373033665.12,-424.53,-0.44,-0.82,193255920.0,3756.92,3.87,98644.12,94842.07
2024-12-11,BTC,USD,2026-05-11,UTC,96716.03,101825.0,95777.21,101074.0,137792236580.9,4357.97,4.51,4.6,202147900.0,6047.79,6.25,98978.83,95256.93
2024-12-12,BTC,USD,2026-05-11,UTC,101062.0,102497.0,99422.23,100041.0,119055118107.0,-1021.0,-1.01,-1.02,200081900.0,3074.77,3.04,99411.27,95652.81
2024-12-13,BTC,USD,2026-05-11,UTC,100068.0,101818.0,99295.32,101371.0,109866813029.55,1303.0,1.3,1.33,202741900.0,2522.68,2.52,99635.92,96021.84
2024-12-14,BTC,USD,2026-05-11,UTC,101401.0,102589.0,100706.0,101364.0,90624467771.47,-37.0,-0.04,-0.01,202727900.0,1883.0,1.86,99873.63,96489.06
2024-12-15,BTC,USD,2026-05-11,UTC,101478.0,104921.0,101316.0,104621.0,74032778621.99,3143.0,3.1,3.21,209241900.0,3605.0,3.55,100360.21,96944.76
2024-12-16,BTC,USD,2026-05-11,UTC,104608.0,107768.0,103425.0,106010.0,117242854002.95,1402.0,1.34,1.33,212019900.0,4343.0,4.15,101587.0,97460.3
2024-12-17,BTC,USD,2026-05-11,UTC,105999.0,108239.0,105549.0,106052.0,124224918390.47,53.0,0.05,0.04,212103900.0,2690.0,2.54,102933.29,98003.25
2024-12-18,BTC,USD,2026-05-11,UTC,106053.0,106444.0,100172.0,100368.0,122105965620.29,-5685.0,-5.36,-5.36,200735900.0,6272.0,5.91,102832.43,98330.54
2024-12-19,BTC,USD,2026-05-11,UTC,100573.0,102672.0,96026.57,97874.66,128536950315.76,-2698.34,-2.68,-2.48,195749220.0,6645.43,6.61,102522.95,98522.38
2024-12-20,BTC,USD,2026-05-11,UTC,97611.97,98200.45,92450.0,97691.36,139703232932.28,79.39,0.08,-0.19,195382620.0,5750.45,5.89,101997.29,98639.6
2024-12-21,BTC,USD,2026-05-11,UTC,97696.08,99490.36,96639.15,97253.03,103445426511.1,-443.05,-0.45,-0.45,194505960.0,2851.21,2.92,101410.01,98600.51
2024-12-22,BTC,USD,2026-05-11,UTC,97178.72,97408.04,94288.04,95136.87,60172030056.14,-2041.85,-2.1,-2.18,190273640.0,3120.0,3.21,100055.13,98476.68
2024-12-23,BTC,USD,2026-05-11,UTC,95091.15,96430.08,92360.91,94764.56,13476.99,-326.59,-0.34,-0.39,189529020.0,4069.17,4.28,98448.64,98381.24
2024-12-24,BTC,USD,2026-05-11,UTC,94767.88,99444.0,93426.25,98594.47,13355.36,3826.59,4.04,4.04,197188840.0,6017.75,6.35,97383.28,98405.47
2024-12-25,BTC,USD,2026-05-11,UTC,98594.47,99484.92,97557.48,99346.28,5254.24,751.81,0.76,0.76,198692460.0,1927.44,1.95,97237.32,98614.36
2024-12-26,BTC,USD,2026-05-11,UTC,99358.67,99887.0,95083.93,95669.49,11403.37,-3689.18,-3.71,-3.7,191338880.0,4803.07,4.83,96922.29,98736.9
2024-12-27,BTC,USD,2026-05-11,UTC,95669.4,97340.47,93234.31,94171.89,13169.13,-1497.51,-1.57,-1.57,188343680.0,4106.16,4.29,96419.51,98679.3
2024-12-28,BTC,USD,2026-05-11,UTC,94171.7,95534.17,94002.72,95130.82,2722.66,959.12,1.02,1.02,190261540.0,1531.45,1.63,96116.34,98662.59
2024-12-29,BTC,USD,2026-05-11,UTC,95125.59,95170.06,92841.48,93563.35,3417.53,-1562.24,-1.64,-1.65,187126600.0,2328.58,2.45,95891.55,98535.25
2024-12-30,BTC,USD,2026-05-11,UTC,93563.35,94910.48,91271.19,92620.71,15271.24,-942.64,-1.01,-1.01,185241320.0,3639.29,3.89,95585.29,98408.07
2024-12-31,BTC,USD,2026-05-11,UTC,92620.7,96148.94,91887.13,93354.22,10348.63,733.52,0.79,0.79,186708340.0,4261.81,4.6,94836.68,98278.67
2025-01-01,BTC,USD,2026-05-11,UTC,93347.59,94960.91,92743.63,94383.59,6871.74,1036.0,1.11,1.1,188767080.0,2217.28,2.38,94127.72,98231.2
2025-01-02,BTC,USD,2026-05-11,UTC,94383.59,97776.99,94177.0,96903.19,10912.47,2519.6,2.67,2.67,193806280.0,3599.99,3.81,94303.97,98262.28
2025-01-03,BTC,USD,2026-05-11,UTC,96905.48,98969.92,96016.63,98136.51,9021.89,1231.03,1.27,1.27,196272920.0,2953.29,3.05,94870.34,98242.46
2025-01-04,BTC,USD,2026-05-11,UTC,98139.85,98761.02,97516.65,98209.85,2742.09,70.0,0.07,0.07,196419600.0,1244.37,1.27,95310.2,98282.33
2025-01-05,BTC,USD,2026-05-11,UTC,98209.85,98814.0,97250.0,98345.33,2377.92,135.48,0.14,0.14,196690560.0,1564.0,1.59,95993.34,98233.89
2025-01-06,BTC,USD,2026-05-11,UTC,98347.65,102500.0,97900.0,102279.41,15173.56,3931.76,4.0,4.0,204558720.0,4600.0,4.68,97373.16,98319.87
2025-01-07,BTC,USD,2026-05-11,UTC,102279.41,102735.99,96105.11,96941.98,16587.29,-5337.43,-5.22,-5.22,193883860.0,6630.88,6.48,97885.69,98177.43
2025-01-08,BTC,USD,2026-05-11,UTC,96941.98,97254.35,92500.0,95036.63,14182.3,-1905.35,-1.97,-1.97,190073160.0,4754.35,4.9,97978.99,98097.91
2025-01-09,BTC,USD,2026-05-11,UTC,95033.18,95363.26,91187.0,92547.44,9712.38,-2485.74,-2.62,-2.62,185094780.0,4176.26,4.39,97356.74,97961.89
2025-01-10,BTC,USD,2026-05-11,UTC,92547.44,95862.92,92209.25,94701.18,12634.03,2153.74,2.33,2.33,189402260.0,3653.67,3.95,96865.97,97749.46
2025-01-11,BTC,USD,2026-05-11,UTC,94701.48,94983.65,93804.05,94565.02,2638.7,-136.46,-0.14,-0.14,189129940.0,1179.6,1.25,96345.28,97566.93
2025-01-12,BTC,USD,2026-05-11,UTC,94569.91,95383.84,93670.3,94509.62,2025.82,-60.29,-0.06,-0.06,189019140.0,1713.54,1.81,95797.33,97338.22
2025-01-13,BTC,USD,2026-05-11,UTC,94507.24,95900.0,89028.64,94506.45,13094.86,-0.79,-0.0,-0.0,189012800.0,6871.36,7.27,94686.9,97109.63
2025-01-14,BTC,USD,2026-05-11,UTC,94507.35,97353.29,94311.36,96534.96,11210.74,2027.61,2.15,2.15,193069820.0,3041.93,3.22,94628.76,96840.1
2025-01-15,BTC,USD,2026-05-11,UTC,96534.97,100716.45,96400.0,100510.23,13610.75,3975.26,4.12,4.12,201020360.0,4316.45,4.47,95410.7,96656.77
2025-01-16,BTC,USD,2026-05-11,UTC,100504.27,100880.0,97277.58,99981.78,12312.37,-522.49,-0.52,-0.53,199963460.0,3602.42,3.58,96472.75,96454.43
2025-01-17,BTC,USD,2026-05-11,UTC,99981.46,105970.0,99937.81,104107.0,20518.31,4125.54,4.13,4.13,208213900.0,6032.19,6.03,97816.44,96579.06
2025-01-18,BTC,USD,2026-05-11,UTC,104107.0,104933.15,102233.45,104435.0,7835.3,328.0,0.32,0.32,208869900.0,2699.7,2.59,99226.43,96797.74
2025-01-19,BTC,USD,2026-05-11,UTC,104435.01,106314.44,99518.0,101211.13,13312.64,-3223.88,-3.09,-3.09,202422160.0,6796.44,6.51,100183.79,96915.07
2025-01-20,BTC,USD,2026-05-11,UTC,101217.78,109358.01,99416.27,102145.43,32342.18,927.65,0.92,0.92,204290760.0,9941.74,9.82,101275.08,97078.15
2025-01-21,BTC,USD,2026-05-11,UTC,102145.42,107291.1,100051.0,106159.26,19411.23,4013.84,3.93,3.93,212318420.0,7240.1,7.09,102649.98,97445.56
2025-01-22,BTC,USD,2026-05-11,UTC,106159.27,106431.34,103100.0,103667.11,10730.02,-2492.16,-2.35,-2.35,207334120.0,3331.34,3.14,103100.96,97742.31
2025-01-23,BTC,USD,2026-05-11,UTC,103659.6,106870.87,101200.01,103926.36,25064.86,266.76,0.26,0.25,207852620.0,5670.86,5.47,103664.47,97920.04
2025-01-24,BTC,USD,2026-05-11,UTC,103926.36,107200.0,102751.92,104850.27,12921.99,923.91,0.89,0.89,209700440.0,4448.08,4.28,103770.65,98103.51
2025-01-25,BTC,USD,2026-05-11,UTC,104866.13,105294.0,104104.0,104733.56,3404.85,-132.57,-0.13,-0.11,209467020.0,1190.0,1.13,103813.3,98405.64
2025-01-26,BTC,USD,2026-05-11,UTC,104729.92,105478.8,102452.24,102563.0,4575.37,-2166.92,-2.07,-2.07,205125900.0,3026.56,2.89,104006.43,98685.35
2025-01-27,BTC,USD,2026-05-11,UTC,102565.28,103228.46,97715.03,102062.42,23647.14,-502.86,-0.49,-0.49,204124740.0,5513.43,5.38,103994.57,98916.4
2025-01-28,BTC,USD,2026-05-11,UTC,102063.92,103770.85,100213.8,101290.0,9488.53,-773.92,-0.76,-0.76,202579900.0,3557.05,3.49,103298.96,99173.95
2025-01-29,BTC,USD,2026-05-11,UTC,101290.01,104829.64,101275.6,103747.25,11403.2,2457.24,2.43,2.43,207494400.0,3554.04,3.51,103310.41,99544.84
2025-01-30,BTC,USD,2026-05-11,UTC,103747.25,106484.77,103289.74,104742.64,13061.35,995.39,0.96,0.96,209485180.0,3195.03,3.08,103427.02,99924.45
2025-01-31,BTC,USD,2026-05-11,UTC,104742.63,106090.0,101506.0,102411.26,13313.68,-2331.37,-2.23,-2.23,204822420.0,4584.0,4.38,103078.59,100192.04
2025-02-01,BTC,USD,2026-05-11,UTC,102414.05,102781.65,100250.0,100623.85,3390.26,-1790.2,-1.75,-1.75,201247600.0,2531.65,2.47,102491.49,100316.06
2025-02-02,BTC,USD,2026-05-11,UTC,100623.88,101459.84,96179.0,97676.52,10366.65,-2947.36,-2.93,-2.93,195352940.0,5280.84,5.25,101793.42,100300.73
2025-02-03,BTC,USD,2026-05-11,UTC,97676.53,102599.85,91178.01,101460.2,31328.72,3783.67,3.87,3.87,202920300.0,11421.84,11.69,101707.39,100409.08
2025-02-04,BTC,USD,2026-05-11,UTC,101460.15,101812.23,96145.76,97795.05,14168.7,-3665.1,-3.61,-3.61,195590000.0,5666.47,5.58,101208.11,100390.73
2025-02-05,BTC,USD,2026-05-11,UTC,97795.06,99230.49,96161.01,96638.33,9308.59,-1156.73,-1.18,-1.18,193276560.0,3069.48,3.14,100192.55,100202.7
2025-02-06,BTC,USD,2026-05-11,UTC,96635.62,99182.15,95674.96,96564.62,9168.95,-71.0,-0.07,-0.08,193129140.0,3507.19,3.63,99024.26,100190.12
2025-02-07,BTC,USD,2026-05-11,UTC,96575.24,100235.79,95614.96,96537.08,12171.83,-38.16,-0.04,-0.03,193074060.0,4620.83,4.78,98185.09,100240.13
