date,symbol,timezone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,volatility_ratio,intraday_volatility_pct,volume_change_pct,moving_avg_7d,moving_avg_30d,dt_last_refreshed
12/13/02,VTI,US/Eastern,84.8,85.4,83.5,83.5,1277900,-1.3,-1.53,-2.36,-28.26,1.9,0.02,2.24,109.15,85.17,86.15,
12/20/02,VTI,US/Eastern,84.1,85.54,82.76,84.07,1431100,-0.03,-0.04,0.68,-27.77,2.78,0.03,3.31,11.99,85.15,85.57,
12/27/02,VTI,US/Eastern,83.92,84.6,82,82,718000,-1.92,-2.29,-2.46,-29.55,2.6,0.03,3.1,-49.83,84.95,84.98,
1/3/03,VTI,US/Eastern,82.5,85.28,81.45,84.95,1986100,2.45,2.97,3.6,-27.02,3.83,0.05,4.64,176.62,84.94,84.58,
1/10/03,VTI,US/Eastern,85.6,87.05,84.87,86.64,837100,1.04,1.21,1.99,-25.57,2.18,0.03,2.55,-57.85,84.88,84.32,
1/17/03,VTI,US/Eastern,87.45,87.45,84.16,84.6,830100,-2.85,-3.26,-2.35,-27.32,3.29,0.04,3.76,-0.84,84.47,84.04,
1/24/03,VTI,US/Eastern,84.85,84.85,80.7,80.97,467900,-3.88,-4.57,-4.29,-30.44,4.15,0.05,4.89,-43.63,83.82,83.65,
1/31/03,VTI,US/Eastern,80.45,81.1,78.85,80.34,938500,-0.11,-0.14,-0.78,-30.98,2.25,0.03,2.8,100.58,83.37,83.25,
2/7/03,VTI,US/Eastern,80.7,81.2,77.7,77.9,867700,-2.8,-3.47,-3.04,-33.08,3.5,0.04,4.34,-7.54,82.49,82.96,
2/14/03,VTI,US/Eastern,78.05,79.1,75.76,78.08,2299200,0.03,0.04,0.23,-32.92,3.34,0.04,4.28,164.98,81.93,82.91,
2/21/03,VTI,US/Eastern,79.15,79.95,78.29,79.66,736200,0.51,0.64,2.02,-31.56,1.66,0.02,2.1,-67.98,81.17,82.9,
2/28/03,VTI,US/Eastern,79.45,79.51,76.88,79.1,1073500,-0.35,-0.44,-0.7,-32.04,2.63,0.03,3.31,45.82,80.09,82.83,
3/7/03,VTI,US/Eastern,79.8,80.1,76.45,77.99,681600,-1.81,-2.27,-1.4,-33,3.65,0.05,4.57,-36.51,79.15,82.61,
3/14/03,VTI,US/Eastern,77.18,79.12,74.39,78.6,3242100,1.42,1.84,0.78,-32.47,4.73,0.06,6.13,375.66,78.81,82.33,
3/21/03,VTI,US/Eastern,78.35,84.06,77.81,84,3194400,5.65,7.21,6.87,-27.84,6.25,0.07,7.98,-1.47,79.33,82.2,
3/28/03,VTI,US/Eastern,82.24,82.55,80.6,81.16,990900,-1.08,-1.31,-3.38,-30.27,1.95,0.02,2.37,-68.98,79.8,82.04,
4/4/03,VTI,US/Eastern,79.71,83.05,79.01,82.29,1114400,2.58,3.24,1.39,-29.3,4.04,0.05,5.07,12.46,80.4,81.98,
4/11/03,VTI,US/Eastern,84.5,84.8,80.86,81.39,2587300,-3.11,-3.68,-1.09,-30.08,3.94,0.05,4.66,132.17,80.65,81.91,
4/17/03,VTI,US/Eastern,81.7,83.99,81.57,83.79,421100,2.09,2.56,2.95,-28.02,2.42,0.03,2.96,-83.72,81.32,82.05,
4/25/03,VTI,US/Eastern,83.99,86.29,83.1,84.33,887700,0.34,0.4,0.64,-27.55,3.19,0.04,3.8,110.81,82.22,82.26,
5/2/03,VTI,US/Eastern,84.74,87.49,84.65,87.35,884700,2.61,3.08,3.58,-24.96,2.84,0.03,3.35,-0.34,83.47,82.66,
5/9/03,VTI,US/Eastern,87.28,88.34,86.7,87.95,971300,0.67,0.77,0.69,-24.44,1.64,0.02,1.88,9.79,84.04,82.98,
5/16/03,VTI,US/Eastern,87.89,89.49,87.5,89.09,518300,1.2,1.37,1.3,-23.46,1.99,0.02,2.26,-46.64,85.17,83.21,
5/23/03,VTI,US/Eastern,88.8,88.8,86.16,88.22,890100,-0.58,-0.65,-0.98,-24.21,2.64,0.03,2.97,71.73,86.02,83.35,
5/30/03,VTI,US/Eastern,88,91.45,87.75,91.27,616800,3.27,3.72,3.46,-21.59,3.7,0.04,4.2,-30.7,87.43,83.59,
6/6/03,VTI,US/Eastern,92.15,95.73,91.41,93.8,772500,1.65,1.79,2.77,-19.42,4.32,0.05,4.69,25.24,88.86,83.94,
6/13/03,VTI,US/Eastern,93.3,95.1,92.15,93.78,588400,0.48,0.51,-0.02,-19.43,2.95,0.03,3.16,-23.83,90.21,84.23,
6/20/03,VTI,US/Eastern,94.3,96.15,94.16,94.3,694700,0,0,0.55,-18.99,1.99,0.02,2.11,18.07,91.2,84.47,
6/27/03,VTI,US/Eastern,93.79,93.79,92.17,92.51,583700,-1.28,-1.36,-1.9,-20.52,1.62,0.02,1.73,-15.98,91.85,84.64,
7/3/03,VTI,US/Eastern,93.3,94.34,91.34,93.5,433100,0.2,0.21,1.07,-19.67,3,0.03,3.22,-25.8,92.48,84.9,
7/11/03,VTI,US/Eastern,94.5,96.1,93.74,95.01,509000,0.51,0.54,1.61,-18.38,2.36,0.02,2.5,17.52,93.45,85.29,
7/18/03,VTI,US/Eastern,96.14,96.72,93.22,94.5,467100,-1.64,-1.71,-0.54,-18.81,3.5,0.04,3.64,-8.23,93.91,85.64,
7/25/03,VTI,US/Eastern,94.22,95.11,92.9,95.06,341100,0.84,0.89,0.59,-18.33,2.21,0.02,2.35,-26.97,94.09,86.07,
8/1/03,VTI,US/Eastern,95.15,95.83,93.5,93.51,496500,-1.64,-1.72,-1.63,-19.66,2.33,0.02,2.45,45.56,94.06,86.36,
8/8/03,VTI,US/Eastern,93.35,94,91.65,93.01,477200,-0.34,-0.36,-0.53,-20.09,2.35,0.03,2.52,-3.89,93.87,86.57,
8/15/03,VTI,US/Eastern,93.19,94.76,92.81,94.45,217000,1.26,1.35,1.55,-18.86,1.95,0.02,2.09,-54.53,94.15,86.9,
8/22/03,VTI,US/Eastern,94.6,97.1,94.6,95.3,500200,0.7,0.74,0.9,-18.13,2.5,0.03,2.64,130.51,94.41,87.37,
8/29/03,VTI,US/Eastern,95.3,96.98,94.2,96.86,632500,1.56,1.64,1.64,-16.79,2.78,0.03,2.92,26.45,94.67,87.93,
9/5/03,VTI,US/Eastern,97.24,98.96,96.55,98.31,718200,1.07,1.1,1.5,-15.54,2.41,0.02,2.48,13.55,95.21,88.61,
9/12/03,VTI,US/Eastern,98.55,99.32,96.75,98.07,550300,-0.48,-0.49,-0.24,-15.75,2.57,0.03,2.61,-23.38,95.64,89.27,
9/19/03,VTI,US/Eastern,98.14,100,97.55,99.64,523300,1.5,1.53,1.6,-14.4,2.45,0.02,2.5,-4.91,96.52,89.94,
9/26/03,VTI,US/Eastern,98.9,99.22,95.8,95.86,653800,-3.04,-3.07,-3.79,-17.65,3.42,0.04,3.46,24.94,96.93,90.5,
10/3/03,VTI,US/Eastern,95.71,99.65,94.84,98.92,484500,3.21,3.35,3.19,-15.02,4.81,0.05,5.03,-25.89,97.57,91.19,
10/10/03,VTI,US/Eastern,99.06,100.79,98.61,99.84,410000,0.78,0.79,0.93,-14.23,2.18,0.02,2.2,-15.38,98.21,91.9,
10/17/03,VTI,US/Eastern,100.49,101.54,99.66,99.97,419000,-0.52,-0.52,0.13,-14.12,1.88,0.02,1.87,2.2,98.66,92.43,
10/24/03,VTI,US/Eastern,100.14,100.84,97.95,98.79,451800,-1.35,-1.35,-1.18,-15.13,2.89,0.03,2.89,7.83,98.73,93.02,
10/31/03,VTI,US/Eastern,99.25,101.65,99.06,101.28,606000,2.03,2.05,2.52,-12.99,2.59,0.03,2.61,34.13,99.19,93.66,
11/7/03,VTI,US/Eastern,101.79,102.78,100.96,101.75,599100,-0.04,-0.04,0.46,-12.59,1.82,0.02,1.79,-1.14,99.49,94.33,
11/14/03,VTI,US/Eastern,101.99,102.97,100.74,101.64,520200,-0.35,-0.34,-0.11,-12.68,2.23,0.02,2.19,-13.17,100.31,94.93,
11/21/03,VTI,US/Eastern,100.9,102,99.75,100.02,470800,-0.88,-0.87,-1.59,-14.07,2.25,0.02,2.23,-9.5,100.47,95.45,
11/28/03,VTI,US/Eastern,100.95,102.9,100.9,102.8,296300,1.85,1.83,2.78,-11.68,2,0.02,1.98,-37.06,100.89,95.97,
12/5/03,VTI,US/Eastern,103.3,104.25,102.6,102.73,668100,-0.57,-0.55,-0.07,-11.74,1.65,0.02,1.6,125.48,101.29,96.46,
12/12/03,VTI,US/Eastern,102.79,103.92,101.68,103.9,711300,1.11,1.08,1.14,-10.74,2.24,0.02,2.18,6.47,102.02,96.95,
12/19/03,VTI,US/Eastern,104.84,105.22,102.9,104.85,1003200,0.01,0.01,0.91,-9.92,2.32,0.02,2.21,41.04,102.53,97.51,
12/26/03,VTI,US/Eastern,104.36,105.65,104.36,105.3,341100,0.94,0.9,0.43,-9.54,1.29,0.01,1.24,-66,103.03,97.98,
1/2/04,VTI,US/Eastern,105.95,107.56,105.75,106.53,604400,0.58,0.55,1.17,-8.48,1.81,0.02,1.71,77.19,103.73,98.4,
1/9/04,VTI,US/Eastern,107.39,109,107.12,108.1,649800,0.71,0.66,1.47,-7.13,1.88,0.02,1.75,7.51,104.89,98.88,
1/16/04,VTI,US/Eastern,108.44,110.02,107.58,109.92,895500,1.48,1.36,1.68,-5.57,2.44,0.02,2.25,37.81,105.9,99.4,
1/23/04,VTI,US/Eastern,110.35,111.42,109.65,110.39,622600,0.04,0.04,0.43,-5.16,1.77,0.02,1.6,-30.47,107,99.99,
1/30/04,VTI,US/Eastern,110.53,111.69,108.29,109.24,1092400,-1.29,-1.17,-1.04,-6.15,3.4,0.03,3.08,75.46,107.76,100.52,
2/6/04,VTI,US/Eastern,109.4,110.26,108.26,110.23,499600,0.83,0.76,0.91,-5.3,2,0.02,1.83,-54.27,108.53,101.03,
2/13/04,VTI,US/Eastern,110.3,111.98,110,110.84,516500,0.54,0.49,0.55,-4.78,1.98,0.02,1.8,3.38,109.32,101.57,
2/20/04,VTI,US/Eastern,111.6,112.09,109.85,110.55,508500,-1.05,-0.94,-0.26,-5.03,2.24,0.02,2.01,-1.55,109.9,102.09,
2/27/04,VTI,US/Eastern,110.73,111.29,109.36,110.77,692400,0.04,0.04,0.2,-4.84,1.93,0.02,1.74,36.17,110.28,102.66,
3/5/04,VTI,US/Eastern,110.89,112.79,110.71,112.35,517400,1.46,1.32,1.43,-3.48,2.08,0.02,1.88,-25.27,110.62,103.31,
3/12/04,VTI,US/Eastern,112.35,112.62,107.22,108.89,1011600,-3.46,-3.08,-3.08,-6.45,5.4,0.05,4.81,95.52,110.41,103.79,
