data,source,country_name,country_code,indicator_name,indicator_code,year,co2_emissions
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Post-demographic dividend,PST,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,7.7239
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Qatar,QAT,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Romania,ROU,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0058
Carbon Dioxide (CO2) Emissions,World Bank Open Data,South Asia,SAS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0037
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Singapore,SGP,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0413
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Sub-Saharan Africa (excluding high income),SSA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0131
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Sub-Saharan Africa,SSF,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0147
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Small states,SST,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0087
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Suriname,SUR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0002
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0091
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Slovenia,SVN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0065
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Sweden,SWE,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.145
Carbon Dioxide (CO2) Emissions,World Bank Open Data,East Asia & Pacific (IDA & IBRD countries),TEA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,4.0928
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Europe & Central Asia (IDA & IBRD countries),TEC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.5488
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Togo,TGO,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0002
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Thailand,THA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0185
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Latin America & the Caribbean (IDA & IBRD countries),TLA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.9069
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Timor-Leste,TLS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0002
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0029
Carbon Dioxide (CO2) Emissions,World Bank Open Data,South Asia (IDA & IBRD),TSA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0037
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Sub-Saharan Africa (IDA & IBRD countries),TSS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0147
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Turkiye,TUR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0028
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Ukraine,UKR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0073
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Upper middle income,UMC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,5.0181
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Uruguay,URY,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0014
Carbon Dioxide (CO2) Emissions,World Bank Open Data,United States,USA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0034
Carbon Dioxide (CO2) Emissions,World Bank Open Data,St. Vincent and the Grenadines,VCT,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Venezuela, RB",VEN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0177
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Viet Nam,VNM,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,0.0507
Carbon Dioxide (CO2) Emissions,World Bank Open Data,World,WLD,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2022,13.306829330154
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Africa Eastern and Southern,AFE,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0033
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Africa Western and Central,AFW,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0119
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Albania,ALB,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0029
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Arab World,ARB,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0036
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Argentina,ARG,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.012
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Australia,AUS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0165
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Austria,AUT,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0008
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Azerbaijan,AZE,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0024
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Belgium,BEL,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0204
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Benin,BEN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0004
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Bulgaria,BGR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0009
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Bahamas, The",BHS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.001
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Bosnia and Herzegovina,BIH,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0038
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Belarus,BLR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0091
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Bolivia,BOL,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0026
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Brazil,BRA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.3021
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Brunei Darussalam,BRN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0018
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Canada,CAN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.1078
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Central Europe and the Baltics,CEB,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.2749
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Switzerland,CHE,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0014
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Chile,CHL,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0086
Carbon Dioxide (CO2) Emissions,World Bank Open Data,China,CHN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,3.6225
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Congo, Rep.",COG,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Colombia,COL,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0189
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Caribbean small states,CSS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0014
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Cuba,CUB,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0005
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Czechia,CZE,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0553
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Germany,DEU,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0309
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Dominica,DMA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0001
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Denmark,DNK,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.001
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Dominican Republic,DOM,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0005
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Algeria,DZA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0024
Carbon Dioxide (CO2) Emissions,World Bank Open Data,East Asia & Pacific (excluding high income),EAP,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,4.1884
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Early-demographic dividend,EAR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,1.004
Carbon Dioxide (CO2) Emissions,World Bank Open Data,East Asia & Pacific,EAS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,9.2862
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Europe & Central Asia (excluding high income),ECA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.3721
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Europe & Central Asia,ECS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,2.979
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Ecuador,ECU,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0047
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Egypt, Arab Rep.",EGY,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0005
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Euro area,EMU,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,1.8873
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Spain,ESP,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Estonia,EST,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0002
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Ethiopia,ETH,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0017
Carbon Dioxide (CO2) Emissions,World Bank Open Data,European Union,EUU,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,2.2879
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Fragile and conflict affected situations,FCS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0861
Carbon Dioxide (CO2) Emissions,World Bank Open Data,France,FRA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,1.7616
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Faroe Islands,FRO,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.002
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Gabon,GAB,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0003
Carbon Dioxide (CO2) Emissions,World Bank Open Data,United Kingdom,GBR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.2483
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Gibraltar,GIB,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0006
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Greece,GRC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0021
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Greenland,GRL,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0011
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Guyana,GUY,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0001
Carbon Dioxide (CO2) Emissions,World Bank Open Data,High income,HIC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,7.8276
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Hong Kong SAR, China",HKG,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0112
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Honduras,HND,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0334
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Heavily indebted poor countries (HIPC),HPC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0494
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Croatia,HRV,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Hungary,HUN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0085
Carbon Dioxide (CO2) Emissions,World Bank Open Data,IBRD only,IBD,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,5.5549
Carbon Dioxide (CO2) Emissions,World Bank Open Data,IDA & IBRD total,IBT,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,5.6843
Carbon Dioxide (CO2) Emissions,World Bank Open Data,IDA total,IDA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.1294
Carbon Dioxide (CO2) Emissions,World Bank Open Data,IDA blend,IDB,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.003
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Indonesia,IDN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.1741
Carbon Dioxide (CO2) Emissions,World Bank Open Data,IDA only,IDX,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.1264
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Ireland,IRL,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0137
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Iceland,ISL,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0011
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Italy,ITA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0191
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Jamaica,JAM,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0007
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Jordan,JOR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0002
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Japan,JPN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,3.3493
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Kazakhstan,KAZ,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.321
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Kenya,KEN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0015
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Cambodia,KHM,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0129
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Korea, Rep.",KOR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,1.6189
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Kuwait,KWT,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0005
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Latin America & Caribbean (excluding high income),LAC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.8914
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Lao PDR,LAO,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0158
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Lebanon,LBN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0
Carbon Dioxide (CO2) Emissions,World Bank Open Data,St. Lucia,LCA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Latin America & Caribbean,LCN,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.9204
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Least developed countries: UN classification,LDC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0893
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Low income,LIC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0224
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Lower middle income,LMC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.3215
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Low & middle income,LMY,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,5.4723
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Late-demographic dividend,LTE,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,4.6849
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Lithuania,LTU,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.002
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Latvia,LVA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Macao SAR, China",MAC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0009
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Moldova,MDA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0024
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Maldives,MDV,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0038
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan",MEA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0037
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Mexico,MEX,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.5059
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Middle income,MIC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,5.4499
Carbon Dioxide (CO2) Emissions,World Bank Open Data,North Macedonia,MKD,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.02
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Mali,MLI,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.011
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Malta,MLT,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0001
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Myanmar,MMR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0471
Carbon Dioxide (CO2) Emissions,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0031
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Mongolia,MNG,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0009
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Mauritius,MUS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0001
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Malaysia,MYS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.078
Carbon Dioxide (CO2) Emissions,World Bank Open Data,North America,NAC,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.1112
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Netherlands,NLD,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Norway,NOR,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0646
Carbon Dioxide (CO2) Emissions,World Bank Open Data,New Zealand,NZL,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0575
Carbon Dioxide (CO2) Emissions,World Bank Open Data,OECD members,OED,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,8.2863
Carbon Dioxide (CO2) Emissions,World Bank Open Data,Other small states,OSS,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,2023,0.0073
