data,source,country_name,country_code,indicator_name,indicator_code,year,gdp_per_capita
GDP per Capita,World Bank Open Data,Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8813.61705392067
GDP per Capita,World Bank Open Data,Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,16442.0760860018
GDP per Capita,World Bank Open Data,Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,20697.2748530619
GDP per Capita,World Bank Open Data,Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,51188.1652120493
GDP per Capita,World Bank Open Data,Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3419.82276559528
GDP per Capita,World Bank Open Data,Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,37839.6283815163
GDP per Capita,World Bank Open Data,Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,15333.1051727105
GDP per Capita,World Bank Open Data,Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,847.731631942565
GDP per Capita,World Bank Open Data,Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,29457.0140691162
GDP per Capita,World Bank Open Data,Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,993.990730610869
GDP per Capita,World Bank Open Data,East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6664.48834577557
GDP per Capita,World Bank Open Data,Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8009.61874995558
GDP per Capita,World Bank Open Data,Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,751.051987587248
GDP per Capita,World Bank Open Data,Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5688.85335397884
GDP per Capita,World Bank Open Data,Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,956.916310930656
GDP per Capita,World Bank Open Data,Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,5759.497903834
GDP per Capita,World Bank Open Data,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,8404.37747196218
GDP per Capita,World Bank Open Data,Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1319.59295003154
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2799.45441811583
GDP per Capita,World Bank Open Data,Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4123.90323993332
GDP per Capita,World Bank Open Data,South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1570.54142462917
GDP per Capita,World Bank Open Data,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1646.44941139316
GDP per Capita,World Bank Open Data,Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,19887.2327716498
GDP per Capita,World Bank Open Data,Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4014.94773686432
GDP per Capita,World Bank Open Data,Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,11064.6494504662
GDP per Capita,World Bank Open Data,Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3357.83417700071
GDP per Capita,World Bank Open Data,Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,939.127319335938
GDP per Capita,World Bank Open Data,Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,862.934610355811
GDP per Capita,World Bank Open Data,Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2094.47387695313
GDP per Capita,World Bank Open Data,Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7435.76486473308
GDP per Capita,World Bank Open Data,Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,17125.9016800298
GDP per Capita,World Bank Open Data,United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,56572.9188996063
GDP per Capita,World Bank Open Data,Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2803.19018021751
GDP per Capita,World Bank Open Data,St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,7353.73556054184
GDP per Capita,World Bank Open Data,"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4103.1384987005
GDP per Capita,World Bank Open Data,Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,34007.3529411765
GDP per Capita,World Bank Open Data,Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2577.56885340113
GDP per Capita,World Bank Open Data,Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,2854.89412272653
GDP per Capita,World Bank Open Data,World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,10161.9445773233
GDP per Capita,World Bank Open Data,Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,4084.36083819933
GDP per Capita,World Bank Open Data,Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,3520.62850699375
GDP per Capita,World Bank Open Data,"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1362.1738120601
GDP per Capita,World Bank Open Data,South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,6112.27382485974
GDP per Capita,World Bank Open Data,Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1295.87788680068
GDP per Capita,World Bank Open Data,Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2015,1387.12632595026
GDP per Capita,World Bank Open Data,Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,27441.5502144601
GDP per Capita,World Bank Open Data,Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1334.47050032928
GDP per Capita,World Bank Open Data,Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,522.082215583898
GDP per Capita,World Bank Open Data,Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1630.03943895258
GDP per Capita,World Bank Open Data,Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2051.81462126253
GDP per Capita,World Bank Open Data,Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4457.63412207495
GDP per Capita,World Bank Open Data,Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,40129.8385811474
GDP per Capita,World Bank Open Data,Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6042.19675439672
GDP per Capita,World Bank Open Data,United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,42721.0999383185
GDP per Capita,World Bank Open Data,Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12699.9623137756
GDP per Capita,World Bank Open Data,Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3524.42476874707
GDP per Capita,World Bank Open Data,American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12843.3342903627
GDP per Capita,World Bank Open Data,Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,16556.8551801588
GDP per Capita,World Bank Open Data,Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,50084.4440606385
GDP per Capita,World Bank Open Data,Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,45061.4993920192
GDP per Capita,World Bank Open Data,Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3880.6852276838
GDP per Capita,World Bank Open Data,Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,232.937812100153
GDP per Capita,World Bank Open Data,Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,41854.5498296444
GDP per Capita,World Bank Open Data,Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1010.5338961993
GDP per Capita,World Bank Open Data,Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,663.742364842886
GDP per Capita,World Bank Open Data,Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1649.28380858601
GDP per Capita,World Bank Open Data,Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7822.49923292968
GDP per Capita,World Bank Open Data,Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,23800.001440631
GDP per Capita,World Bank Open Data,"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,30616.5363157284
GDP per Capita,World Bank Open Data,Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4928.5665903114
GDP per Capita,World Bank Open Data,Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5039.77560949445
GDP per Capita,World Bank Open Data,Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6140.86713919469
GDP per Capita,World Bank Open Data,Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,108747.356144305
GDP per Capita,World Bank Open Data,Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3035.87347732132
GDP per Capita,World Bank Open Data,Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8836.28546025694
GDP per Capita,World Bank Open Data,Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,20295.5672072046
GDP per Capita,World Bank Open Data,Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,26663.2972950602
GDP per Capita,World Bank Open Data,Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3152.30905106786
GDP per Capita,World Bank Open Data,Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6749.05994339013
GDP per Capita,World Bank Open Data,Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,387.176203444318
GDP per Capita,World Bank Open Data,Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,42314.0615817218
GDP per Capita,World Bank Open Data,Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12874.699956166
GDP per Capita,World Bank Open Data,Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,82153.0745447889
GDP per Capita,World Bank Open Data,Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,55947.579811974
GDP per Capita,World Bank Open Data,Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,13649.8520452803
GDP per Capita,World Bank Open Data,China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8254.86859320357
GDP per Capita,World Bank Open Data,Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1862.59597081287
GDP per Capita,World Bank Open Data,Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1441.7201725688
GDP per Capita,World Bank Open Data,"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,459.765036590388
GDP per Capita,World Bank Open Data,"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2093.10728558843
GDP per Capita,World Bank Open Data,Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5959.84250367574
GDP per Capita,World Bank Open Data,Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1365.48403444497
GDP per Capita,World Bank Open Data,Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3608.96605234906
GDP per Capita,World Bank Open Data,Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12091.0301606154
GDP per Capita,World Bank Open Data,Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,13376.8057759012
GDP per Capita,World Bank Open Data,Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8110.55874283616
GDP per Capita,World Bank Open Data,Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,18944.0962772875
GDP per Capita,World Bank Open Data,Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,77802.2535658023
GDP per Capita,World Bank Open Data,Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,24280.056640625
GDP per Capita,World Bank Open Data,Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,18753.9686718096
GDP per Capita,World Bank Open Data,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,42948.9381932694
GDP per Capita,World Bank Open Data,Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2510.4300076241
GDP per Capita,World Bank Open Data,Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,8802.56172041363
GDP per Capita,World Bank Open Data,Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,54500.9260410217
GDP per Capita,World Bank Open Data,Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7160.44200982307
GDP per Capita,World Bank Open Data,Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4424.98529027556
GDP per Capita,World Bank Open Data,East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6683.18386700353
GDP per Capita,World Bank Open Data,Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3223.9805446069
GDP per Capita,World Bank Open Data,East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,9965.00400107685
GDP per Capita,World Bank Open Data,Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5986.89723080084
GDP per Capita,World Bank Open Data,Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,22519.6408855547
GDP per Capita,World Bank Open Data,Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5917.63771271481
GDP per Capita,World Bank Open Data,"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3270.6287768197
GDP per Capita,World Bank Open Data,Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,35228.4854539428
GDP per Capita,World Bank Open Data,Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,26755.6061149398
GDP per Capita,World Bank Open Data,Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,18666.3736521706
GDP per Capita,World Bank Open Data,Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,641.651523286233
GDP per Capita,World Bank Open Data,European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,31456.8971280656
GDP per Capita,World Bank Open Data,Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1491.08080315915
GDP per Capita,World Bank Open Data,Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,43451.2562442158
GDP per Capita,World Bank Open Data,Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5363.79026679243
GDP per Capita,World Bank Open Data,France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,37024.2157133669
GDP per Capita,World Bank Open Data,Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,56875.2803813296
GDP per Capita,World Bank Open Data,"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2979.60119184048
GDP per Capita,World Bank Open Data,Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,6677.07003901644
GDP per Capita,World Bank Open Data,United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,41257.9085545556
GDP per Capita,World Bank Open Data,Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4143.40125686315
GDP per Capita,World Bank Open Data,Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1912.47991339951
GDP per Capita,World Bank Open Data,Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,711.996509782316
GDP per Capita,World Bank Open Data,"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,650.056501323611
GDP per Capita,World Bank Open Data,Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,679.665386626818
GDP per Capita,World Bank Open Data,Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,7453.19797948517
GDP per Capita,World Bank Open Data,Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,17919.2426377048
GDP per Capita,World Bank Open Data,Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,9221.23461079424
GDP per Capita,World Bank Open Data,Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,48181.7453541266
GDP per Capita,World Bank Open Data,Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4060.13784737643
GDP per Capita,World Bank Open Data,Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,35930.6594898711
GDP per Capita,World Bank Open Data,Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5870.87823759835
GDP per Capita,World Bank Open Data,High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,37057.8096501124
GDP per Capita,World Bank Open Data,"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,43734.1980702999
GDP per Capita,World Bank Open Data,Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,2307.34468351082
GDP per Capita,World Bank Open Data,Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,894.708764701024
GDP per Capita,World Bank Open Data,Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,12820.1653893008
GDP per Capita,World Bank Open Data,Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1318.40268167953
GDP per Capita,World Bank Open Data,Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,13215.8605277789
GDP per Capita,World Bank Open Data,IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5534.81953332907
GDP per Capita,World Bank Open Data,IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4447.41739069513
GDP per Capita,World Bank Open Data,IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1314.0817741131
GDP per Capita,World Bank Open Data,IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1790.53787826053
GDP per Capita,World Bank Open Data,Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3521.46943457574
GDP per Capita,World Bank Open Data,IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1054.10011053311
GDP per Capita,World Bank Open Data,Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,82025.9454509241
GDP per Capita,World Bank Open Data,India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,1707.50892912243
GDP per Capita,World Bank Open Data,Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,64129.5571542383
GDP per Capita,World Bank Open Data,"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5710.59947089104
GDP per Capita,World Bank Open Data,Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,4334.42096404188
GDP per Capita,World Bank Open Data,Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,62854.0906407932
GDP per Capita,World Bank Open Data,Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,37671.5389138798
GDP per Capita,World Bank Open Data,Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,31391.5692898108
GDP per Capita,World Bank Open Data,Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,5302.29553353854
GDP per Capita,World Bank Open Data,Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,3986.71677010853
GDP per Capita,World Bank Open Data,Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2016,39375.4731620781
